8.273660000000000458e-01,2.153968882252342581e-06
8.274869999999999726e-01,1.750342710759756498e-06
8.276090000000000391e-01,1.346716539267170203e-06
8.277309999999999945e-01,0.000000000000000000e+00
8.278520000000000323e-01,0.000000000000000000e+00
8.279739999999999878e-01,0.000000000000000000e+00
8.280960000000000543e-01,8.785971279818982742e-07
8.282169999999999810e-01,4.258101918553194163e-06
8.283390000000000475e-01,1.523448233394082339e-06
8.284610000000000030e-01,0.000000000000000000e+00
8.285820000000000407e-01,0.000000000000000000e+00
8.287039999999999962e-01,0.000000000000000000e+00
8.288250000000000339e-01,1.743176598868504720e-06
8.289469999999999894e-01,1.885279448973449399e-06
8.290689999999999449e-01,2.027391135221293273e-06
8.291899999999999826e-01,2.169493985326238375e-06
8.293120000000000491e-01,2.311605671574082037e-06
8.294340000000000046e-01,4.625994728161412754e-08
8.295550000000000423e-01,0.000000000000000000e+00
8.296769999999999978e-01,0.000000000000000000e+00
8.297989999999999533e-01,0.000000000000000000e+00
8.299199999999999910e-01,0.000000000000000000e+00
8.300419999999999465e-01,9.096455669011094947e-07
8.301640000000000130e-01,4.510073369466798676e-06
8.302850000000000508e-01,8.110501172032488917e-06
8.304070000000000062e-01,4.832495387715731190e-06
8.305280000000000440e-01,0.000000000000000000e+00
8.306499999999999995e-01,0.000000000000000000e+00
8.307719999999999549e-01,0.000000000000000000e+00
8.308929999999999927e-01,4.934773741773979209e-07
8.310149999999999482e-01,0.000000000000000000e+00
8.311370000000000147e-01,0.000000000000000000e+00
8.312580000000000524e-01,0.000000000000000000e+00
8.313800000000000079e-01,0.000000000000000000e+00
8.315019999999999634e-01,0.000000000000000000e+00
8.316230000000000011e-01,1.020106189284016804e-06
8.317449999999999566e-01,2.273389353535039306e-06
8.318659999999999943e-01,4.122732209337439276e-07
8.319879999999999498e-01,0.000000000000000000e+00
8.321100000000000163e-01,0.000000000000000000e+00
8.322310000000000541e-01,2.165915347452062083e-06
8.323530000000000095e-01,5.540049530369222717e-06
8.324749999999999650e-01,2.800023470327397811e-06
8.325960000000000027e-01,0.000000000000000000e+00
8.327179999999999582e-01,0.000000000000000000e+00
8.328400000000000247e-01,0.000000000000000000e+00
8.329609999999999514e-01,8.153064872377938870e-07
8.330830000000000179e-01,5.758752903267338602e-07
8.332039999999999447e-01,3.364432098013839140e-07
8.333260000000000112e-01,5.555733684015303367e-07
8.334479999999999666e-01,7.747044106159667845e-07
8.335690000000000044e-01,0.000000000000000000e+00
8.336909999999999599e-01,0.000000000000000000e+00
8.338130000000000264e-01,0.000000000000000000e+00
8.339339999999999531e-01,1.956931731743067137e-06
